update_time,license,format,overall,groups,id
0,1,0,1,Politik und Wahlen,burgerschaftswahl-landtag1
0,1,0,1,Politik und Wahlen,bundestagswahl-zweitstimmen1
0,1,0,1,Bevölkerung,bevolkerungsdaten-nach-altersgruppen-geschlecht-und-haushaltsgrosse1
0,1,0,1,Bevölkerung,bevolkerung-nach-migrationsstatus-geschlecht-und-altersgruppen1
0,1,0,1,Bevölkerung,bevolkerung-nach-geschlecht-staatsangehorigkeit-und-altersgruppen1
0,1,0,1,Bevölkerung,bevolkerung-nach-geschlecht-familienstand-und-altersgruppen1
0,1,0,1,Bevölkerung,bevolkerung-nach-altersjahren-und-geschlecht1
0,1,0,1,Bevölkerung,bevolkerung-nach-altersgruppen-und-wohndauer1
0,1,0,1,Politik und Wahlen,beiratewahlen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",spielplatze-in-bremen1
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",kita-einrichtungen-einrichtungen-zur-tagesbetreuung-von-kindern-in-bremen1
0,1,0.5,1.5,"Öffentliche Verwaltung, Haushalt und Steuern",haushalt-des-landes-und-der-stadtgemeinde-bremen-2012-20131
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20121
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",umrisspolygone-der-kommunalen-friedhofe-in-bremen1
0,1,0,1,Umwelt und Klima,umrisspolygone-der-offentlichen-grunanlagen-in-bremen1
0,1,1,2,"Bildung und Wissenschaft,Kultur, Freizeit, Sport, Tourismus",bibliotheken-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",parkbanke-in-offentlichen-grunanlagen-und-auf-kommunalen-friedhofen-in-bremen1
0,1,0,1,"Kultur, Freizeit, Sport, Tourismus",hundekotbehalterstandorte-in-bremen1
0,1,0,1,"Infrastruktur, Bauen und Wohnen,Öffentliche Verwaltung, Haushalt und Steuern",barrierefreiheit-von-einrichtungen-in-bremen-projekt-stadtfuhrer-barrierefreies-bremen1
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",amtliche-informationen-dokumente-des-transparenzportals
0,0,0,0,"Geographie, Geologie und Geobasisdaten",karteninhalte-von-geoinformation-bremen1
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",dienstleistungsbeschreibungen-der-behorden-in-bremen1
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20111
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20101
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20091
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20081
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20071
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20061
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20051
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20041
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20031
0,1,0,1,"Öffentliche Verwaltung, Haushalt und Steuern",aktuelle-meldungen-und-pressemitteilungen-fur-das-jahr-20021
